id,url,name,about,is_superhost,thumbnail_url,picture_url,verifications,location,neighbourhood,since,response_time,response_rate,acceptance_rate,listings_count,total_listings_count,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
493882819,https://www.airbnb.com/users/show/493882819,Terra,no about,False,https://a0.muscache.com/im/pictures/user/344a937d-2fa9-41da-9f45-e63d80120abf.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/344a937d-2fa9-41da-9f45-e63d80120abf.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Voorheesville, NY",Park South,2023-01-02,within an hour,73.0,100.0,6,6,6,0,6,0
110453341,https://www.airbnb.com/users/show/110453341,Alexis,I love to travel! I'm looking for great vacation spots with reasonable rates.,False,https://a0.muscache.com/im/pictures/user/eeecb638-36d5-458c-a74b-e53483310893.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/eeecb638-36d5-458c-a74b-e53483310893.jpg?aki_policy=profile_x_medium,"['email', 'phone']","New York, NY",West Hill,2017-01-08,within an hour,100.0,100.0,7,12,1,1,0,0
172658781,https://www.airbnb.com/users/show/172658781,Jessica,no about,True,https://a0.muscache.com/im/pictures/user/178d6f17-2289-488a-be85-96aa44b8aed4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/178d6f17-2289-488a-be85-96aa44b8aed4.jpg?aki_policy=profile_x_medium,"['email', 'phone', 'work_email']","Albany, NY",Manning Boulevard,2018-02-10,within an hour,100.0,100.0,5,5,3,3,0,0
116935236,https://www.airbnb.com/users/show/116935236,Fs,"Navy medic, belonged to the Hospital Corps, the only enlisted corps in the navy !  Participated in Operation Pacific Haven and KAL flight 801 mass casualty and post-ops.",True,https://a0.muscache.com/im/pictures/user/User-116935236/original/ef802d73-4faf-4c41-be3a-a915518910e2.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-116935236/original/ef802d73-4faf-4c41-be3a-a915518910e2.jpeg?aki_policy=profile_x_medium,"['email', 'phone', 'work_email']","Esperance, NY",Unknown,2017-02-18,within an hour,100.0,82.0,4,4,4,0,4,0
37769478,https://www.airbnb.com/users/show/37769478,Erion,Hello just a traveler who loves to enjoy others living space and learn about their culture as I share my space and culture with others. ,True,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Pine Hills,2015-07-07,within an hour,100.0,99.0,12,12,10,10,0,0
177073982,https://www.airbnb.com/users/show/177073982,Cristian,"Techie and Returned Peace Corps Volunteer who enjoys eating all sorts of foods, traveling, and spending time with family.  During my free time, you can find me working on some side projects, running, and trying to relax and not drink too much coffee. 

Favorite Countries Traveled: Guatemala and Ecuador

Favorite Dishes:  Beef soup and Kimchi stew

Favorite Quote: ""If you don’t risk anything, you risk even more."" - Erica Jong",True,https://a0.muscache.com/im/pictures/user/0878467a-9a01-443e-a440-31c76bc98953.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0878467a-9a01-443e-a440-31c76bc98953.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",New Scotland,2018-03-06,within an hour,100.0,57.0,2,2,2,0,2,0
500360485,https://www.airbnb.com/users/show/500360485,Manjano,no about,False,https://a0.muscache.com/im/pictures/user/User-500360485/original/f74602fa-8b29-43a4-8672-9c927c525072.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-500360485/original/f74602fa-8b29-43a4-8672-9c927c525072.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Park South,2023-02-09,within an hour,100.0,98.0,2,2,1,1,0,0
484673863,https://www.airbnb.com/users/show/484673863,Blossom Estates,no about,True,https://a0.muscache.com/im/pictures/user/cc81bb2f-7316-47b1-99f2-7dda89f3632c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cc81bb2f-7316-47b1-99f2-7dda89f3632c.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Park South,2022-10-22,within an hour,100.0,100.0,3,3,2,2,0,0
210596861,https://www.airbnb.com/users/show/210596861,Craig,no about,True,https://a0.muscache.com/im/pictures/user/f2794d91-d8f8-4fc0-a7df-75f6ad408704.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f2794d91-d8f8-4fc0-a7df-75f6ad408704.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Fort Walton Beach, FL",Unknown,2018-08-19,within an hour,100.0,96.0,1,1,1,1,0,0
462042479,https://www.airbnb.com/users/show/462042479,Natasha,no about,False,https://a0.muscache.com/im/pictures/user/User-462042479/original/e504a705-f68b-4cd9-a569-7d9fd2d78b01.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-462042479/original/e504a705-f68b-4cd9-a569-7d9fd2d78b01.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Central Avenue,2022-06-01,within a day,78.0,88.0,2,2,2,2,0,0
462042479,https://www.airbnb.com/users/show/462042479,Natasha,no about,False,https://a0.muscache.com/im/pictures/user/User-462042479/original/e504a705-f68b-4cd9-a569-7d9fd2d78b01.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-462042479/original/e504a705-f68b-4cd9-a569-7d9fd2d78b01.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Central Avenue,2022-06-01,within a day,78.0,88.0,2,2,2,2,0,0
188679144,https://www.airbnb.com/users/show/188679144,Elizabeth,"I'm a caring mother with a love for health, wellness, gardening, cooking, travel, design, and aesthetics. As a detail-oriented individual and native to the Capital District, I'm dedicated to ensuring my guests have a delightful stay in Albany.",True,https://a0.muscache.com/im/pictures/user/User-188679144/original/dbc89522-af0b-4a9f-b89a-43d27fd8d11c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-188679144/original/dbc89522-af0b-4a9f-b89a-43d27fd8d11c.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Center Square & Hudson/Park,2018-05-09,within a few hours,97.0,23.0,9,9,8,8,0,0
268741708,https://www.airbnb.com/users/show/268741708,Antoinette,"Hi! We are Nanette and Drew, a husband and wife team who love renovating and breathing new life into old properties. Together, we have two wonderful daughters who keep us busy and constantly inspired. Drew is a local carpenter with a passion for restoring homes and Nanette loves incorporating Dutch and Scandinavian elements into interior design. As hosts, we love sharing the best of our local community and strive to create a warm and welcoming atmosphere for all of our guests. We look forward to hosting you and helping you discover all that our community has to offer!",True,https://a0.muscache.com/im/pictures/user/d34ad848-eeab-4973-8fbd-73b1f5598d09.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d34ad848-eeab-4973-8fbd-73b1f5598d09.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Unknown,2019-06-15,within an hour,100.0,100.0,1,2,1,1,0,0
49372011,https://www.airbnb.com/users/show/49372011,Phil,no about,False,https://a0.muscache.com/im/pictures/user/41becb72-278f-4d29-82bc-a4794d33a7c5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/41becb72-278f-4d29-82bc-a4794d33a7c5.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Unknown,2015-11-18,within an hour,90.0,93.0,2,2,2,2,0,0
1761578,https://www.airbnb.com/users/show/1761578,Grant,no about,False,https://a0.muscache.com/im/users/1761578/profile_pic/1329421167/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1761578/profile_pic/1329421167/original.jpg?aki_policy=profile_x_medium,"['email', 'phone']","New York, NY",Center Square & Hudson/Park,2012-02-16,within an hour,100.0,89.0,3,6,3,3,0,0
120815848,https://www.airbnb.com/users/show/120815848,Phat,"I run a content agency called StoryCraft with my partner, Karley. We help startups and nonprofits tell their best stories to attract their ideal audience. We also host a beautiful Airbnb in a historic Albany, NY row house. We would love to host you!",True,https://a0.muscache.com/im/pictures/user/42fedbb1-c359-4cb9-9b97-358254357eee.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/42fedbb1-c359-4cb9-9b97-358254357eee.jpg?aki_policy=profile_x_medium,"['email', 'phone', 'work_email']","Albany, NY",Mansion Area,2017-03-15,within an hour,100.0,100.0,1,1,1,0,1,0
20536619,https://www.airbnb.com/users/show/20536619,Emily,I love hosting international students and professionals relocating to the area because I get to help introduce them to our amazing city!,True,https://a0.muscache.com/im/pictures/user/User-20536619/original/88f3c273-d81d-43f3-8b54-9a5fce9da246.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-20536619/original/88f3c273-d81d-43f3-8b54-9a5fce9da246.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Unknown,2014-08-25,within a few hours,100.0,74.0,5,5,5,1,4,0
60293220,https://www.airbnb.com/users/show/60293220,David,no about,False,https://a0.muscache.com/im/pictures/user/7565f399-7df6-4497-8893-9c41faac79ea.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7565f399-7df6-4497-8893-9c41faac79ea.jpg?aki_policy=profile_x_medium,"['email', 'phone', 'work_email']","Latham, NY",Ten Broeck Triangle,2016-02-24,within an hour,86.0,100.0,3,3,3,3,0,0
177073982,https://www.airbnb.com/users/show/177073982,Cristian,"Techie and Returned Peace Corps Volunteer who enjoys eating all sorts of foods, traveling, and spending time with family.  During my free time, you can find me working on some side projects, running, and trying to relax and not drink too much coffee. 

Favorite Countries Traveled: Guatemala and Ecuador

Favorite Dishes:  Beef soup and Kimchi stew

Favorite Quote: ""If you don’t risk anything, you risk even more."" - Erica Jong",True,https://a0.muscache.com/im/pictures/user/0878467a-9a01-443e-a440-31c76bc98953.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0878467a-9a01-443e-a440-31c76bc98953.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",New Scotland,2018-03-06,within an hour,100.0,57.0,2,2,2,0,2,0
24423279,https://www.airbnb.com/users/show/24423279,Leslie,CEO of food addiction program,False,https://a0.muscache.com/im/pictures/user/User-24423279/original/64e43ec5-545d-43b4-8ad8-e6def1b0aa18.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-24423279/original/64e43ec5-545d-43b4-8ad8-e6def1b0aa18.jpeg?aki_policy=profile_x_medium,"['email', 'phone', 'work_email']","Albany, NY",New Scotland,2014-12-02,within an hour,100.0,98.0,2,2,1,0,1,0
49372011,https://www.airbnb.com/users/show/49372011,Phil,no about,False,https://a0.muscache.com/im/pictures/user/41becb72-278f-4d29-82bc-a4794d33a7c5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/41becb72-278f-4d29-82bc-a4794d33a7c5.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Unknown,2015-11-18,within an hour,90.0,93.0,2,2,2,2,0,0
37769478,https://www.airbnb.com/users/show/37769478,Erion,Hello just a traveler who loves to enjoy others living space and learn about their culture as I share my space and culture with others. ,True,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Pine Hills,2015-07-07,within an hour,100.0,99.0,12,12,10,10,0,0
512736975,https://www.airbnb.com/users/show/512736975,Miguelino,no about,True,https://a0.muscache.com/im/pictures/user/bcb1c75c-dd1a-4e89-a4ec-e33fd81361c2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/bcb1c75c-dd1a-4e89-a4ec-e33fd81361c2.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Washington Park,2023-05-02,within an hour,100.0,98.0,1,1,1,1,0,0
459472925,https://www.airbnb.com/users/show/459472925,Gabriel,no about,False,https://a0.muscache.com/im/pictures/user/User-459472925/original/3f898237-4faa-45f2-9c5a-0208f2d6190b.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-459472925/original/3f898237-4faa-45f2-9c5a-0208f2d6190b.jpeg?aki_policy=profile_x_medium,['phone'],"Albany, NY",West Hill,2022-05-16,within a few hours,80.0,49.0,2,2,2,0,2,0
459472925,https://www.airbnb.com/users/show/459472925,Gabriel,no about,False,https://a0.muscache.com/im/pictures/user/User-459472925/original/3f898237-4faa-45f2-9c5a-0208f2d6190b.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-459472925/original/3f898237-4faa-45f2-9c5a-0208f2d6190b.jpeg?aki_policy=profile_x_medium,['phone'],"Albany, NY",West Hill,2022-05-16,within a few hours,80.0,49.0,2,2,2,0,2,0
121680792,https://www.airbnb.com/users/show/121680792,Evolve,"Hi! We’re Evolve, the hospitality team that helps you rest easy when you rent a private, professionally cleaned home from us.

We promise your rental will be clean, safe, and true to what you saw on Airbnb or we'll make it right. Check-ins are always smooth, and we're here 24/7 to answer any questions or help you find the perfect property.",False,https://a0.muscache.com/im/pictures/user/User-121680792/original/62151d0c-7ad7-4639-bc42-20b0320d302e.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-121680792/original/62151d0c-7ad7-4639-bc42-20b0320d302e.png?aki_policy=profile_x_medium,"['email', 'phone']",United States,Highland Lakes,2017-03-20,within an hour,100.0,99.0,1208,2310,6,6,0,0
516414095,https://www.airbnb.com/users/show/516414095,Rashawn,no about,True,https://a0.muscache.com/im/pictures/user/User-516414095/original/48407829-fe41-424b-a5ee-aa22cab6cdff.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-516414095/original/48407829-fe41-424b-a5ee-aa22cab6cdff.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Pine Hills,2023-05-24,within an hour,100.0,98.0,1,2,1,1,0,0
9318285,https://www.airbnb.com/users/show/9318285,Mesut,no about,False,https://a0.muscache.com/im/pictures/user/User-9318285/original/86a1a529-132c-4f5d-879b-4c119fe43320.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-9318285/original/86a1a529-132c-4f5d-879b-4c119fe43320.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Pine Hills,2013-10-08,within an hour,100.0,100.0,2,2,2,0,2,0
47625981,https://www.airbnb.com/users/show/47625981,Linda,no about,False,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Mansion Area,2015-10-28,within an hour,99.0,99.0,17,17,16,16,0,0
349460842,https://www.airbnb.com/users/show/349460842,Scott,Hi my name is Scott Guadagnino. I’ve been in the Albany area for 9 years. Went to school in South Carolina. We love hosting and having guests at our 4 Airbnb’s!,True,https://a0.muscache.com/im/pictures/user/User-349460842/original/b19931f2-cd8b-4aec-96be-ecf0a6a0161d.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-349460842/original/b19931f2-cd8b-4aec-96be-ecf0a6a0161d.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Pine Hills,2020-06-10,within an hour,100.0,98.0,10,10,10,4,6,0
4259750,https://www.airbnb.com/users/show/4259750,Peter,"I was born in Poland but grew up in NY and now i'm back in NY after grad school in Europe.  I love sailing, flying gliders, hiking, hammocks, cycling, photography, travel, minimalism, tennis,  podcasts, and my KJV.  I started traveling airbnb during my time in Europe and now I’m a host in NY! 
Listings:
airbnb.com/h/38eden
airbnb.com/h/53eden
airbnb.com/h/55eden
airbnb.com/h/18home
airbnb.com/h/24miller
airbnb.com/h/24eden
airbnb.com/h/433western",True,https://a0.muscache.com/im/pictures/user/cca29440-809e-4dcd-a844-221898102fa5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cca29440-809e-4dcd-a844-221898102fa5.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Pine Hills,2012-11-27,within an hour,94.0,88.0,9,14,9,9,0,0
349460842,https://www.airbnb.com/users/show/349460842,Scott,Hi my name is Scott Guadagnino. I’ve been in the Albany area for 9 years. Went to school in South Carolina. We love hosting and having guests at our 4 Airbnb’s!,True,https://a0.muscache.com/im/pictures/user/User-349460842/original/b19931f2-cd8b-4aec-96be-ecf0a6a0161d.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-349460842/original/b19931f2-cd8b-4aec-96be-ecf0a6a0161d.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Pine Hills,2020-06-10,within an hour,100.0,98.0,10,10,10,4,6,0
